url,category,comment,hate_towards_whom,label
https://www.bitchute.com/video/IJ4oWccln20/,news & politics,botox can be good for beauty,Individual,yes
https://www.bitchute.com/video/IJ4oWccln20/,news & politics,botox can be good for beauty after all?,Individual,yes
https://www.bitchute.com/video/IJ4oWccln20/,news & politics,"Meanwhile, the Bidens be like ""Better get my good side"", because it is very lacking",Individual,yes
https://www.bitchute.com/video/9ZQGr4vmKjo/,news & politics,Not a hint of testosterone detected in this one.,Individual,yes
https://www.bitchute.com/video/9ZQGr4vmKjo/,news & politics,there's not a hint of testosterone in this,Individual,yes
https://www.bitchute.com/video/9ZQGr4vmKjo/,news & politics,there's not a hint of testosterone in this case,Individual,yes
https://www.bitchute.com/video/9ZQGr4vmKjo/,news & politics,there's no hint of testosterone in this one,Individual,yes
https://www.bitchute.com/video/9ZQGr4vmKjo/,news & politics,there was no hint of testosterone in this one,Individual,yes
https://www.bitchute.com/video/9ZQGr4vmKjo/,news & politics,there's not a hint of testosterone in this one,Individual,yes
https://www.bitchute.com/video/zDqdyO0QwEXE/,cuisine,Do NOT step on the grass... some people eat it...,Community,yes
https://www.bitchute.com/video/zDqdyO0QwEXE/,cuisine,avoid walking on grass some people eat it,Community,yes
https://www.bitchute.com/video/zDqdyO0QwEXE/,cuisine,do not step on the grass some people eat it,Community,yes
https://www.bitchute.com/video/zui6v59rPgWc/,cuisine,"Correct answer: ""a disease"" or ""a delusion"" or a form of self hatred where you starve yourself of VITAL nutrients",Community,yes
https://www.bitchute.com/video/jyfLYIIje8FS/,news & politics,mainly by women. most teachers are women now.,Community,yes
https://www.bitchute.com/video/jyfLYIIje8FS/,news & politics,most of the teachers are now women,Community,yes
https://www.bitchute.com/video/jyfLYIIje8FS/,news & politics,most teachers are now women,Community,yes
https://www.bitchute.com/video/jyfLYIIje8FS/,news & politics,most of the teachers are women,Community,yes
https://www.bitchute.com/video/jyfLYIIje8FS/,news & politics,most teachers are women,Community,yes
https://www.bitchute.com/video/jyfLYIIje8FS/,news & politics,most of the teachers are women now,Community,yes
https://www.bitchute.com/video/jyfLYIIje8FS/,news & politics,the majority of teachers are women,Community,yes
https://www.bitchute.com/video/jyfLYIIje8FS/,news & politics,Probably in the northeast or west coast.,Location,yes
https://www.bitchute.com/video/jyfLYIIje8FS/,news & politics,probably in the northeast or the western coast,Location,yes
https://www.bitchute.com/video/jyfLYIIje8FS/,news & politics,probably on the northeast or the west coast,Location,yes
https://www.bitchute.com/video/jyfLYIIje8FS/,news & politics,probably in the northeast or the west coast,Location,yes
https://www.bitchute.com/video/jyfLYIIje8FS/,news & politics,probably on the northeast or west coast,Location,yes
https://www.bitchute.com/video/jyfLYIIje8FS/,news & politics,probably in the northeast or west coast,Location,yes
https://www.bitchute.com/video/jyfLYIIje8FS/,news & politics,"The mental hospitals were cleared out under a Bush, so half are on the streets homeless, the other half teach our children.",Community,yes
https://www.bitchute.com/video/jyfLYIIje8FS/,news & politics,White children should not attend public schools. It's been bad for a long time but now it's getting incredibly dangerous.,Community,yes
https://www.bitchute.com/video/jyfLYIIje8FS/,news & politics,white children shouldn't go to public schools it's been bad for a long time but now it's incredibly dangerous,Community,yes
https://www.bitchute.com/video/jyfLYIIje8FS/,news & politics,white children shouldn't attend public schools it's been bad for a long time but now it's incredibly dangerous,Community,yes
https://www.bitchute.com/video/jyfLYIIje8FS/,news & politics,She has Brain A.I.D.S.,"Community,Individual",yes
https://www.bitchute.com/video/2XXGIFJmsPH7/,sports,That's a man for sure LOL!!,Individual,yes
https://www.bitchute.com/video/2XXGIFJmsPH7/,sports,obviously it's a man,Individual,yes
https://www.bitchute.com/video/2XXGIFJmsPH7/,sports,Not very many women in women's tennis.,Community,yes
https://www.bitchute.com/video/U4vIGCkrMnXa/,news & politics,Welcome to commie Kanada!,Community,yes
https://www.bitchute.com/video/U4vIGCkrMnXa/,news & politics,welcome to the commie in kanada,Community,yes
https://www.bitchute.com/video/U4vIGCkrMnXa/,news & politics,welcome to the commie of kanada,Community,yes
https://www.bitchute.com/video/U4vIGCkrMnXa/,news & politics,hello commie kanada,Community,yes
https://www.bitchute.com/video/U4vIGCkrMnXa/,news & politics,welcome to the commie kanada,Community,yes
https://www.bitchute.com/video/U4vIGCkrMnXa/,news & politics,welcome to commie kanada,Community,yes
https://www.bitchute.com/video/GLWib2Ae8PCx/,cuisine,And you are a vegetable.,"Community,Individual",yes
https://www.bitchute.com/video/GLWib2Ae8PCx/,cuisine,A Biden voter in a nutshell .,"Community,Individual",yes
https://www.bitchute.com/video/GLWib2Ae8PCx/,cuisine,biden voters in a nutshell,"Community,Individual",yes
https://www.bitchute.com/video/GLWib2Ae8PCx/,cuisine,a biden voter in a nutshell,"Community,Individual",yes
https://www.bitchute.com/video/riMRzNLbbLH0/,cuisine,Its de-popp food,Organisation,yes
https://www.bitchute.com/video/riMRzNLbbLH0/,cuisine,Dog smarter than human confirmed.,"Community,Organisation",yes
https://www.bitchute.com/video/riMRzNLbbLH0/,cuisine,"That's ONE SMART DOG,, smarter than 85% of the Population...","Community,Organisation",yes
https://www.bitchute.com/video/riMRzNLbbLH0/,cuisine,the dog is smarter than 85 people,"Community,Organisation",yes
https://www.bitchute.com/video/riMRzNLbbLH0/,cuisine,"Hmm, I'm pretty fluent in Rabbit. My doggo is a little rusty but I could swear the doggy does not actually think that is food, even if he was starving.",Organisation,yes
https://www.bitchute.com/video/HCIYXD0svbP6/,news & politics,Is that a Freemason pin on that gorillas lapel?,Individual,yes
https://www.bitchute.com/video/HCIYXD0svbP6/,news & politics,is there a freemason pin on the gorilla's lapel?,Individual,yes
https://www.bitchute.com/video/HCIYXD0svbP6/,news & politics,is that a freemason pin on the gorilla's lapel?,Individual,yes
https://www.bitchute.com/video/HCIYXD0svbP6/,news & politics,"In a just world, she'd be giving her speech from a mud n straw hut.","Community,Individual",yes
https://www.bitchute.com/video/HCIYXD0svbP6/,news & politics,Goes to show any creature can be elected,Individual,yes
https://www.bitchute.com/video/HCIYXD0svbP6/,news & politics,I see very little difference between this and the previous gorilla trying to read numbers.,"Community,Individual",yes
https://www.bitchute.com/video/HCIYXD0svbP6/,news & politics,i don't see much difference between this and the previous gorilla trying to read numbers,"Community,Individual",yes
https://www.bitchute.com/video/HCIYXD0svbP6/,news & politics,i see little difference between this and the previous gorilla trying to read numbers,"Community,Individual",yes
https://www.bitchute.com/video/HCIYXD0svbP6/,news & politics,i can see very little difference between this and the previous gorilla trying to read the numbers,"Community,Individual",yes
https://www.bitchute.com/video/HCIYXD0svbP6/,news & politics,i see very little difference between this and the previous gorilla trying to read numbers,"Community,Individual",yes
https://www.bitchute.com/video/HCIYXD0svbP6/,news & politics,i can see very little difference between this and the previous gorilla trying to read numbers,"Community,Individual",yes
https://www.bitchute.com/video/FutRijzWnQme/,entertainment,That is NOT a woman.,Individual,yes
https://www.bitchute.com/video/FutRijzWnQme/,entertainment,this is what happens when you do crack. she's only 27 years old,Individual,yes
https://www.bitchute.com/video/FutRijzWnQme/,entertainment,she's only 27 years old,Individual,yes
https://www.bitchute.com/video/FutRijzWnQme/,entertainment,it happens when you crack,Individual,yes
https://www.bitchute.com/video/FutRijzWnQme/,entertainment,it's what happens when you crack,Individual,yes
https://www.bitchute.com/video/FutRijzWnQme/,entertainment,That is a trans man. BAM!,"Community,Individual",yes
https://www.bitchute.com/video/FutRijzWnQme/,entertainment,the trans man is here,"Community,Individual",yes
https://www.bitchute.com/video/FutRijzWnQme/,entertainment,this is a trans man,"Community,Individual",yes
https://www.bitchute.com/video/rIg1fdRfCPoA/,news & politics,Some people are born to be janitors,Community,yes
https://www.bitchute.com/video/rIg1fdRfCPoA/,news & politics,some people are born janitors,Community,yes
https://www.bitchute.com/video/rIg1fdRfCPoA/,news & politics,some people are born to be cleaners,Community,yes
https://www.bitchute.com/video/rIg1fdRfCPoA/,news & politics,some people are born as janitors,Community,yes
https://www.bitchute.com/video/rIg1fdRfCPoA/,news & politics,some people were born to be janitors,Community,yes
https://www.bitchute.com/video/rIg1fdRfCPoA/,news & politics,some people are born to be janitors,Community,yes
https://www.bitchute.com/video/rIg1fdRfCPoA/,news & politics,But he’s still smarter than Biden.,Individual,yes
https://www.bitchute.com/video/rIg1fdRfCPoA/,news & politics,still smarter than joe biden,Individual,yes
https://www.bitchute.com/video/rIg1fdRfCPoA/,news & politics,he's smarter than biden,Individual,yes
https://www.bitchute.com/video/rIg1fdRfCPoA/,news & politics,he's still smarter than biden,Individual,yes
https://www.bitchute.com/video/sTb0qLlIhMPM/,entertainment,why doesn’t he just become a woman?,Individual,yes
https://www.bitchute.com/video/sTb0qLlIhMPM/,entertainment,why didn't he become a woman?,Individual,yes
https://www.bitchute.com/video/sTb0qLlIhMPM/,entertainment,why can't he just become a woman?,Individual,yes
https://www.bitchute.com/video/sTb0qLlIhMPM/,entertainment,why didn't he just become a woman?,Individual,yes
https://www.bitchute.com/video/sTb0qLlIhMPM/,entertainment,and why didn't he just become a woman?,Individual,yes
https://www.bitchute.com/video/sTb0qLlIhMPM/,entertainment,why doesn't he just become a woman?,Individual,yes
https://www.bitchute.com/video/sTb0qLlIhMPM/,entertainment,but why doesn't he just become a woman?,Individual,yes
https://www.bitchute.com/video/sTb0qLlIhMPM/,entertainment,Well the definition of BIGOT hasn't been updated yet so put his picture in there!,Individual,yes
https://www.bitchute.com/video/sTb0qLlIhMPM/,entertainment,Who shrunk his head? It's to small for those shoulders.,Individual,yes
https://www.bitchute.com/video/sTb0qLlIhMPM/,entertainment,who's shrunk his head?,Individual,yes
https://www.bitchute.com/video/sTb0qLlIhMPM/,entertainment,who shrunk his head?,Individual,yes
https://www.bitchute.com/video/sTb0qLlIhMPM/,entertainment,who has shrunk his head?,Individual,yes
https://www.bitchute.com/video/sTb0qLlIhMPM/,entertainment,is it too small for those shoulders?,Individual,yes
https://www.bitchute.com/video/sTb0qLlIhMPM/,entertainment,the head is too small for the shoulders,Individual,yes
https://www.bitchute.com/video/sTb0qLlIhMPM/,entertainment,the head is too small for these shoulders,Individual,yes
https://www.bitchute.com/video/sTb0qLlIhMPM/,entertainment,the head is too small for those shoulders,Individual,yes
https://www.bitchute.com/video/sTb0qLlIhMPM/,entertainment,Strange things happen in California,"Community,Location",yes
https://www.bitchute.com/video/sTb0qLlIhMPM/,entertainment,strange things occur in california,"Community,Location",yes
https://www.bitchute.com/video/sTb0qLlIhMPM/,entertainment,strange things happen in california -,"Community,Location",yes
https://www.bitchute.com/video/sTb0qLlIhMPM/,entertainment,strange things happen in california,"Community,Location",yes
https://www.bitchute.com/video/sTb0qLlIhMPM/,entertainment,You would know.,Individual,yes
https://www.bitchute.com/video/sTb0qLlIhMPM/,entertainment,you'd be aware,Individual,yes
https://www.bitchute.com/video/CBfFtJ04hk77/,news & politics,Does anyone remember bin ladens real name since he was a CIA operative?,Organisation,yes
https://www.bitchute.com/video/CBfFtJ04hk77/,news & politics,what is bin ladens real name?,Organisation,yes
https://www.bitchute.com/video/CBfFtJ04hk77/,news & politics,does anyone remember bin laden's real name?,Organisation,yes
https://www.bitchute.com/video/CBfFtJ04hk77/,news & politics,does anyone remember bin ladens real name?,Organisation,yes
https://www.bitchute.com/video/CBfFtJ04hk77/,news & politics,The reason was to install an IMF central bank just like all the other wars in the mid east and Sudan.,Organisation,yes
https://www.bitchute.com/video/CBfFtJ04hk77/,news & politics,just like all wars in the mid east and sudan the reason was to install an imf central bank ,Organisation,yes
https://www.bitchute.com/video/CBfFtJ04hk77/,news & politics,just like all other wars in the mid east and sudan the reason was to install an imf central bank,Organisation,yes
https://www.bitchute.com/video/CBfFtJ04hk77/,news & politics,just like all wars in the mid east and sudan the reason was to install an imf central bank,Organisation,yes
https://www.bitchute.com/video/CBfFtJ04hk77/,news & politics,just like all wars in the mid east and sudan the reason was to create an imf central bank,Organisation,yes
https://www.bitchute.com/video/CBfFtJ04hk77/,news & politics,just like all other wars in the mid east and sudan there was an imf central bank,Organisation,yes
https://www.bitchute.com/video/CBfFtJ04hk77/,news & politics,the reason was to install an imf central bank just like all other wars in the mid east and in sudan,Organisation,yes
https://www.bitchute.com/video/CBfFtJ04hk77/,news & politics,the reason was to install an imf central bank like all the other wars in the mid east and sudan,Organisation,yes
https://www.bitchute.com/video/CBfFtJ04hk77/,news & politics,the reason was to install an imf central bank just like all other wars in the mid east and sudan,Organisation,yes
https://www.bitchute.com/video/CBfFtJ04hk77/,news & politics,the reason was to install an imf central bank just like all the other wars in the mid east and sudan,Organisation,yes
https://www.bitchute.com/video/mHS38p2cQYqs/,news & politics,And somehow they want you to think they're not monsters.,Community,yes
https://www.bitchute.com/video/mHS38p2cQYqs/,news & politics,it's like they want you to believe they're not monsters,Community,yes
https://www.bitchute.com/video/mHS38p2cQYqs/,news & politics,and somehow they want you to believe that they're not monsters,Community,yes
https://www.bitchute.com/video/mHS38p2cQYqs/,news & politics,it's like they want you to think they're not monsters,Community,yes
https://www.bitchute.com/video/mHS38p2cQYqs/,news & politics,and somehow they want you to believe they're not monsters,Community,yes
https://www.bitchute.com/video/RuXeUE36hZJH/,entertainment,he must of gotten fired from the call center.,Community,yes
https://www.bitchute.com/video/RuXeUE36hZJH/,entertainment,he must have been fired,Community,yes
https://www.bitchute.com/video/RuXeUE36hZJH/,entertainment,he must have been fired from the call centre,Community,yes
https://www.bitchute.com/video/RuXeUE36hZJH/,entertainment,he must be fired from the call center,Community,yes
https://www.bitchute.com/video/RuXeUE36hZJH/,entertainment,he must have been fired from the call center,Community,yes
https://www.bitchute.com/video/RuXeUE36hZJH/,entertainment,he must have gotten fired from the call centre,Community,yes
https://www.bitchute.com/video/RuXeUE36hZJH/,entertainment,he must have gotten fired from the call center,Community,yes
https://www.bitchute.com/video/RuXeUE36hZJH/,entertainment,I'm sure this bozo was just on the other end of my phone call.,Community,yes
https://www.bitchute.com/video/RuXeUE36hZJH/,entertainment,that bozo was probably on the other end of my phone,Community,yes
https://www.bitchute.com/video/RuXeUE36hZJH/,entertainment,that bozo was probably on the other end of my phone call,Community,yes
https://www.bitchute.com/video/RuXeUE36hZJH/,entertainment,i'm sure this bozo was on the other end of my phone,Community,yes
https://www.bitchute.com/video/RuXeUE36hZJH/,entertainment,i'm sure this guy was on the other end of my phone call,Community,yes
https://www.bitchute.com/video/RuXeUE36hZJH/,entertainment,I believe the correct term is Curry Man.,Community,yes
https://www.bitchute.com/video/RuXeUE36hZJH/,entertainment,i think the correct word is curry man,Community,yes
https://www.bitchute.com/video/RuXeUE36hZJH/,entertainment,i think the correct term is curry man,Community,yes
https://www.bitchute.com/video/RuXeUE36hZJH/,entertainment,what i think is the correct term is curry man,Community,yes
https://www.bitchute.com/video/RuXeUE36hZJH/,entertainment,i believe the correct word is curry man,Community,yes
https://www.bitchute.com/video/RuXeUE36hZJH/,entertainment,i believe the correct term is curry man,Community,yes
https://www.bitchute.com/video/GUpoV4hO5hBs/,news & politics,They couldn't afford to run more than one test. So they just used multiple angles lol,Location,yes
https://www.bitchute.com/video/GUpoV4hO5hBs/,news & politics,they couldn't afford to run more than one test so they just used multiple angles,Location,yes
https://www.bitchute.com/video/N66vtNXioZU/,news & politics,EU is the USSR for Europe.,Location,yes
https://www.bitchute.com/video/GGrW57mMcUjc/,news & politics,She’s looking in the wrong direction. Floyd is not up there. Maybe look down next time she prays to a demon.,"Community,Individual",yes
https://www.bitchute.com/video/GGrW57mMcUjc/,news & politics,Worship those who cannot learn. Celebrate those who cannot think. Release the aggressive psychopathic murderers. Tax the productive and pay the animals. There's a winning strategy!!!,Community,yes
https://www.bitchute.com/video/GGrW57mMcUjc/,news & politics,it's a winning strategy,Community,yes
https://www.bitchute.com/video/GGrW57mMcUjc/,news & politics,Give her and an axe to the drug cartels and see what they do with her.,Individual,yes
https://www.bitchute.com/video/GGrW57mMcUjc/,news & politics,"He possibly did sacrifice his life for THEIR cause. At best, OD on purpose and the rest was staged and scripted. Still not convinced he's dead. But if he is, ALL planned. Just my opinion.",Individual,yes
https://www.bitchute.com/video/GGrW57mMcUjc/,news & politics,it was a satanic sacrifice and nancy is now staying at the HOETELL California !,Individual,yes
https://www.bitchute.com/video/GGrW57mMcUjc/,news & politics,"Why are all the left's hero's felons, addicts or pedos?",Community,yes
https://www.bitchute.com/video/GGrW57mMcUjc/,news & politics,"Wth is she doing referring to the person who gave birth to George by the female label of ""mother?""",Individual,yes
https://www.bitchute.com/video/GGrW57mMcUjc/,news & politics,does she refer to the person who gave birth to george?,Individual,yes
https://www.bitchute.com/video/GGrW57mMcUjc/,news & politics,is she referring to the person who gave birth to george?,Individual,yes
https://www.bitchute.com/video/GGrW57mMcUjc/,news & politics,does she refer to the person who gave birth to george by the name of mother?,Individual,yes
https://www.bitchute.com/video/GGrW57mMcUjc/,news & politics,does she refer to the person who gave birth to george by the female name of mother?,Individual,yes
https://www.bitchute.com/video/GGrW57mMcUjc/,news & politics,does she refer to the person who gave birth to george by the female label of mother?,Individual,yes
https://www.bitchute.com/video/GGrW57mMcUjc/,news & politics,why does she refer to the person who gave birth to george by the female label of mother?,Individual,yes
https://www.bitchute.com/video/GGrW57mMcUjc/,news & politics,There's nothing new about satanism. Tell 'em Bill!,Community,yes
https://www.bitchute.com/video/GGrW57mMcUjc/,news & politics,tell 'em bill,Community,yes
https://www.bitchute.com/video/GGrW57mMcUjc/,news & politics,skeletor pelosi is about 100 years old..she will soon follow count dracula prince philip,Individual,yes
https://www.bitchute.com/video/GGrW57mMcUjc/,news & politics,she will soon follow count dracula prince philip pelosi,Individual,yes
https://www.bitchute.com/video/KBRXlifgTU0A/,news & politics,Just paint yourself black and throw bricks through windows then its ok to go outside and do whatever you want.,Community,yes
https://www.bitchute.com/video/lhuM6IJooFpB/,cuisine,they can't appreciate the taste of a tenderloin,Community,yes
https://www.bitchute.com/video/lhuM6IJooFpB/,cuisine,they don't understand the taste of tenderloins,Community,yes
https://www.bitchute.com/video/lhuM6IJooFpB/,cuisine,they don't understand the taste of tenderloin,Community,yes
https://www.bitchute.com/video/lhuM6IJooFpB/,cuisine,they don't like the taste of tenderloin,Community,yes
https://www.bitchute.com/video/lhuM6IJooFpB/,cuisine,this curry should go very well with Beef Wellington,Community,yes
https://www.bitchute.com/video/lhuM6IJooFpB/,cuisine,curry should go well with beef wellington,Community,yes
https://www.bitchute.com/video/lhuM6IJooFpB/,cuisine,this curry should go well with beef wellington,Community,yes
https://www.bitchute.com/video/lhuM6IJooFpB/,cuisine,this curry should go very well with beef wellington,Community,yes
https://www.bitchute.com/video/DrGKudbd9LU1/,news & politics,Now we know how china manintains government,Location,yes
https://www.bitchute.com/video/DrGKudbd9LU1/,news & politics,now we know how china manages the government,Location,yes
https://www.bitchute.com/video/DrGKudbd9LU1/,news & politics,"they can't handle their own country and want to interfere in georgia, the irony",Location,yes
https://www.bitchute.com/video/DrGKudbd9LU1/,news & politics,truly the land of terrorists,Location,yes
https://www.bitchute.com/video/DrGKudbd9LU1/,news & politics,atleast the ISI is better at something than RAW,Organisation,yes
https://www.bitchute.com/video/DrGKudbd9LU1/,news & politics,at least the isi is better at something than raw?,Organisation,yes
https://www.bitchute.com/video/kdsvw258hAL8/,news & politics,"They need to have decent weapons to do something, poor country",Location,yes
https://www.bitchute.com/video/kdsvw258hAL8/,news & politics,As if they could HAHAHA,Location,yes
https://www.bitchute.com/video/t0U8l9cvtMB6/,news & politics,It's Ape Mating Season!,Community,yes
https://www.bitchute.com/video/t0U8l9cvtMB6/,news & politics,it's the ape mating season,Community,yes
https://www.bitchute.com/video/t0U8l9cvtMB6/,news & politics,Aren't they all?,Community,yes
https://www.bitchute.com/video/IqAY5vQy4IE4/,news & politics,Now that's how railroads of developed country are made.,Location,yes
https://www.bitchute.com/video/IqAY5vQy4IE4/,news & politics,this is how the railways of developed countries are constructed,Location,yes
https://www.bitchute.com/video/v3AEclb15UFI/,news & politics,Press “J” to ask the rabbi what he’s doing?,Individual,yes
https://www.bitchute.com/video/v3AEclb15UFI/,news & politics,press j to ask the rabbi what he is doing?,Individual,yes
https://www.bitchute.com/video/v3AEclb15UFI/,news & politics,press j to ask the rabbi what he's doing?,Individual,yes
https://www.bitchute.com/video/v3AEclb15UFI/,news & politics,Bless these immigrants for doing the jobs white Americans won't do,Community,yes
https://www.bitchute.com/video/v3AEclb15UFI/,news & politics,bless these immigrants for the jobs that white americans won't do,Community,yes
https://www.bitchute.com/video/v3AEclb15UFI/,news & politics,bless these immigrants for doing jobs that white americans won't do,Community,yes
https://www.bitchute.com/video/v3AEclb15UFI/,news & politics,bless these immigrants for doing the jobs that white americans don't do,Community,yes
https://www.bitchute.com/video/v3AEclb15UFI/,news & politics,be blessed by these immigrants for doing the jobs that white americans won't do,Community,yes
https://www.bitchute.com/video/v3AEclb15UFI/,news & politics,bless these immigrants for doing the jobs that white americans won't do,Community,yes
https://www.bitchute.com/video/v3AEclb15UFI/,news & politics,bless these immigrants for doing the jobs white americans won't do,Community,yes
https://www.bitchute.com/video/v3AEclb15UFI/,news & politics,Karma for the Jew open borders policy in all White Nations,Community,yes
https://www.bitchute.com/video/v3AEclb15UFI/,news & politics,"No where near a ""karmic"" level. If every muslim grabbed one at the same time... that'd be more like it.",Community,yes
https://www.bitchute.com/video/v3AEclb15UFI/,news & politics,No... you as a common sense person that lives in the real world wont put up with it. American doesn't mean what it used to. Happens when you open the borders without any regard.,Community,yes
https://www.bitchute.com/video/v3AEclb15UFI/,news & politics,"WE WON'T CRY FOR THEM, JUST AS LONG AS YOU TAKE OUT AS MANY OF THE PARASITES AS POSSIBLE.",Community,yes
https://www.bitchute.com/video/v3AEclb15UFI/,news & politics,we won't cry for them as long as you take out as many parasites as possible,Community,yes
https://www.bitchute.com/video/v3AEclb15UFI/,news & politics,I'm liking Muslim more and more,Community,yes
https://www.bitchute.com/video/v3AEclb15UFI/,news & politics,i like the muslims more,Community,yes
https://www.bitchute.com/video/v3AEclb15UFI/,news & politics,i like the muslims more and more,Community,yes
https://www.bitchute.com/video/v3AEclb15UFI/,news & politics,i like islam more and more,Community,yes
https://www.bitchute.com/video/v3AEclb15UFI/,news & politics,i like muslims more and more,Community,yes
https://www.bitchute.com/video/v3AEclb15UFI/,news & politics,My neighbour is Muslim too. LOL Now I am scared.,Community,yes
https://www.bitchute.com/video/v3AEclb15UFI/,news & politics,my neighbor is also muslim,Community,yes
https://www.bitchute.com/video/v3AEclb15UFI/,news & politics,my neighbour is also muslim,Community,yes
https://www.bitchute.com/video/v3AEclb15UFI/,news & politics,i know my neighbour is a muslim,Community,yes
https://www.bitchute.com/video/v3AEclb15UFI/,news & politics,i know my neighbor is muslim,Community,yes
https://www.bitchute.com/video/v3AEclb15UFI/,news & politics,my neighbour is also a muslim,Community,yes
https://www.bitchute.com/video/v3AEclb15UFI/,news & politics,i know my neighbour is muslim,Community,yes
https://www.bitchute.com/video/v3AEclb15UFI/,news & politics,i know my neighbour is muslim too,Community,yes
https://www.bitchute.com/video/v3AEclb15UFI/,news & politics,I wonder if the hostages had been Christians the media would have given him so much coverage?,Organisation,yes
https://www.bitchute.com/video/v3AEclb15UFI/,news & politics,i wonder if the hostages were christians the media would have given him so much attention?,Organisation,yes
https://www.bitchute.com/video/v3AEclb15UFI/,news & politics,i wonder if the hostages were christians the media would have given him so much coverage?,Organisation,yes
https://www.bitchute.com/video/v3AEclb15UFI/,news & politics,i wonder if the hostages had been christians they would have given him so much coverage?,Organisation,yes
https://www.bitchute.com/video/v3AEclb15UFI/,news & politics,This is what muslims do.,Community,yes
https://www.bitchute.com/video/v3AEclb15UFI/,news & politics,Why can't we have the good old christian neighbourhood everywhere. These people just degrade the area.,Community,yes
https://www.bitchute.com/video/v3AEclb15UFI/,news & politics,why can't we have the good old christian neighborhood everywhere?,Community,yes
https://www.bitchute.com/video/BtK5RlrDkknM/,news & politics,I love it. Perhaps you might get the politician's attention if you set the portaloos up in front of the entrance to the beehive.,Organisation,yes
https://www.bitchute.com/video/BtK5RlrDkknM/,news & politics,Great Start. Try and imagine what the Slime currently in power in western World would be doing if they thought there was no opposition.,Community,yes
https://www.bitchute.com/video/BtK5RlrDkknM/,news & politics,take a look at what slime would do if there was no opposition to him,Community,yes
https://www.bitchute.com/video/BtK5RlrDkknM/,news & politics,take a look at what slime would do if there was no opposition,Community,yes
https://www.bitchute.com/video/BtK5RlrDkknM/,news & politics,take a look at what slime would do if he thought there was no opposition to him,Community,yes
https://www.bitchute.com/video/BtK5RlrDkknM/,news & politics,take a look at what slime would be doing if there was no opposition,Community,yes
https://www.bitchute.com/video/BtK5RlrDkknM/,news & politics,take a look at what slime would do if he thought there was no opposition,Community,yes
https://www.bitchute.com/video/BtK5RlrDkknM/,news & politics,take a look at what slime would be doing if he thought there was no opposition to him,Community,yes
