Namespace(add_comment=True, add_description=False, add_other_comments=False, add_title=False, add_transcription=True, add_video=False, batch_size=8, clip_embeedings_path='data/CLIP_embeddings', debug=False, desc_keyphrase_extract=False, desc_token_count=100, freeze_lf_layers=23, gpu='5', lr=0.0003, max_epochs=30, max_len=512, metadata_path='data/extra_data_trans.csv', model='bert-large-cased', multitask=False, num_workers=0, other_comments_path='data/extra_data_other_comments.csv', other_comments_token_count=300, pad_metadata=True, remove_none=False, test_question_file='data/with_aug_ttv/test.csv', title_token_count=50, train_question_file='data/with_aug_ttv/train.csv', transcript_keyphrase_extract=True, transcript_token_count=512, validation_question_file='data/with_aug_ttv/eval.csv', video_path='data/videos/', work_dir='model_comment/')
wandb: Currently logged in as: shrey2809 (is_project). Use `wandb login --relogin` to force relogin
wandb: Tracking run with wandb version 0.15.4
wandb: Run data is saved locally in /scratch/AzureNfsServer_INPUT1/vc_data/users/gmanish/multiModalHate/IS-Hate-Speech/wandb/run-20230612_181636-s8ny1nsa
wandb: Run `wandb offline` to turn off syncing.
wandb: Syncing run playful-jazz-265
wandb: ⭐️ View project at https://wandb.ai/is_project/vision_models
wandb: 🚀 View run at https://wandb.ai/is_project/vision_models/runs/s8ny1nsa
number of available devices: 1
obtained dataloaders
Some weights of the model checkpoint at bert-large-cased were not used when initializing BertModel: ['cls.predictions.decoder.weight', 'cls.predictions.transform.dense.weight', 'cls.seq_relationship.bias', 'cls.predictions.transform.dense.bias', 'cls.predictions.bias', 'cls.predictions.transform.LayerNorm.bias', 'cls.predictions.transform.LayerNorm.weight', 'cls.seq_relationship.weight']
- This IS expected if you are initializing BertModel from the checkpoint of a model trained on another task or with another architecture (e.g. initializing a BertForSequenceClassification model from a BertForPreTraining model).
- This IS NOT expected if you are initializing BertModel from the checkpoint of a model that you expect to be exactly identical (initializing a BertForSequenceClassification model from a BertForSequenceClassification model).
loaded models
Train Epoch-0   Iter-0  /706	loss 0.7206 (0.7206)	accu 0.375 (0.375)	
Train Epoch-0   Iter-550/706	loss 0.0876 (0.4659)	accu 1.000 (0.784)	
Train Epoch-0   Iter-575/706	loss 0.5685 (0.4623)	accu 0.875 (0.787)	
Train Epoch-0   Iter-600/706	loss 0.5672 (0.4596)	accu 0.750 (0.789)	
Train Epoch-0   Iter-625/706	loss 0.4127 (0.4530)	accu 0.875 (0.793)	
Train Epoch-0   Iter-650/706	loss 0.2182 (0.4448)	accu 0.875 (0.797)	
Train Epoch-0   Iter-675/706	loss 0.0467 (0.4355)	accu 1.000 (0.801)	
Train Epoch-0   Iter-700/706	loss 0.0985 (0.4293)	accu 1.000 (0.805)	
Eval Epoch-0   Iter-0  /52 	loss 1.2356 (1.2356)	accu 0.750 (0.750)	
Eval Epoch-0   Iter-25 /52 	loss 0.2511 (1.1292)	accu 0.875 (0.591)	
Eval Epoch-0   Iter-50 /52 	loss 1.4646 (0.9383)	accu 0.500 (0.642)	
Epoch-0   Train: loss 0.4278	accu 0.8059	Eval: loss 0.9272	accu 0.6442
Train Epoch-1   Iter-0  /706	loss 0.1167 (0.1167)	accu 1.000 (1.000)	
Train Epoch-1   Iter-25 /706	loss 0.1449 (0.2569)	accu 1.000 (0.918)	
Train Epoch-1   Iter-50 /706	loss 0.0366 (0.2280)	accu 1.000 (0.922)	
Train Epoch-1   Iter-75 /706	loss 0.3301 (0.2694)	accu 0.750 (0.900)	
Train Epoch-1   Iter-100/706	loss 0.1908 (0.2744)	accu 0.875 (0.905)	
Train Epoch-1   Iter-125/706	loss 0.6437 (0.2773)	accu 0.750 (0.898)	
Train Epoch-1   Iter-150/706	loss 0.2040 (0.2795)	accu 0.875 (0.898)	
Train Epoch-1   Iter-175/706	loss 0.2979 (0.2652)	accu 0.750 (0.903)	
Train Epoch-1   Iter-200/706	loss 0.2489 (0.2675)	accu 0.875 (0.902)	
Train Epoch-1   Iter-225/706	loss 0.6352 (0.2709)	accu 0.875 (0.902)	
Train Epoch-1   Iter-250/706	loss 0.1474 (0.2611)	accu 0.875 (0.905)	
Train Epoch-1   Iter-275/706	loss 0.1234 (0.2570)	accu 1.000 (0.907)	
Train Epoch-1   Iter-300/706	loss 0.4788 (0.2815)	accu 0.750 (0.893)	
Train Epoch-1   Iter-325/706	loss 0.5261 (0.2890)	accu 0.750 (0.889)	
Train Epoch-1   Iter-350/706	loss 0.0933 (0.2913)	accu 1.000 (0.888)	
Train Epoch-1   Iter-375/706	loss 0.1153 (0.2892)	accu 1.000 (0.890)	
Train Epoch-1   Iter-400/706	loss 0.7623 (0.2918)	accu 0.750 (0.888)	
Train Epoch-1   Iter-425/706	loss 0.3440 (0.2939)	accu 0.875 (0.888)	
Train Epoch-1   Iter-450/706	loss 0.3540 (0.2867)	accu 0.875 (0.890)	
Train Epoch-1   Iter-475/706	loss 0.0324 (0.2853)	accu 1.000 (0.890)	
Train Epoch-1   Iter-500/706	loss 0.2593 (0.2811)	accu 0.750 (0.891)	
Train Epoch-1   Iter-525/706	loss 0.4034 (0.2864)	accu 0.875 (0.889)	
Train Epoch-1   Iter-550/706	loss 0.5705 (0.2890)	accu 0.625 (0.888)	
Train Epoch-1   Iter-575/706	loss 0.0642 (0.2890)	accu 1.000 (0.888)	
Train Epoch-1   Iter-600/706	loss 0.0372 (0.2864)	accu 1.000 (0.888)	
Train Epoch-1   Iter-625/706	loss 0.1754 (0.2856)	accu 0.875 (0.889)	
Train Epoch-1   Iter-650/706	loss 0.0941 (0.2841)	accu 1.000 (0.890)	
Train Epoch-1   Iter-675/706	loss 0.5095 (0.2840)	accu 0.750 (0.890)	
Train Epoch-1   Iter-700/706	loss 0.1416 (0.2839)	accu 1.000 (0.890)	
Eval Epoch-1   Iter-0  /52 	loss 0.7929 (0.7929)	accu 0.750 (0.750)	
Eval Epoch-1   Iter-25 /52 	loss 0.0638 (0.7371)	accu 1.000 (0.572)	
Eval Epoch-1   Iter-50 /52 	loss 1.6514 (0.6443)	accu 0.500 (0.689)	
Epoch-1   Train: loss 0.2846	accu 0.8899	Eval: loss 0.6361	accu 0.6947
Train Epoch-2   Iter-0  /706	loss 0.2340 (0.2340)	accu 0.875 (0.875)	
Train Epoch-2   Iter-25 /706	loss 0.1160 (0.2128)	accu 1.000 (0.928)	
Train Epoch-2   Iter-50 /706	loss 0.1820 (0.2069)	accu 1.000 (0.931)	
Train Epoch-2   Iter-75 /706	loss 0.4310 (0.2582)	accu 0.750 (0.913)	
Train Epoch-2   Iter-100/706	loss 0.1272 (0.2591)	accu 1.000 (0.912)	
Train Epoch-2   Iter-125/706	loss 0.0641 (0.2575)	accu 1.000 (0.915)	
Train Epoch-2   Iter-150/706	loss 0.5082 (0.2472)	accu 0.875 (0.920)	
Train Epoch-2   Iter-175/706	loss 0.0325 (0.2473)	accu 1.000 (0.917)	
Train Epoch-2   Iter-200/706	loss 0.0997 (0.2388)	accu 1.000 (0.921)	
Train Epoch-2   Iter-225/706	loss 0.0321 (0.2327)	accu 1.000 (0.922)	
Train Epoch-2   Iter-250/706	loss 0.2975 (0.2352)	accu 0.875 (0.921)	
Train Epoch-2   Iter-275/706	loss 0.0571 (0.2281)	accu 1.000 (0.924)	
Train Epoch-2   Iter-300/706	loss 0.1227 (0.2302)	accu 1.000 (0.922)	
Train Epoch-2   Iter-325/706	loss 0.0286 (0.2347)	accu 1.000 (0.920)	
Train Epoch-2   Iter-350/706	loss 0.0567 (0.2346)	accu 1.000 (0.920)	
Train Epoch-2   Iter-375/706	loss 0.3203 (0.2369)	accu 0.875 (0.920)	
Train Epoch-2   Iter-400/706	loss 0.1430 (0.2361)	accu 0.875 (0.919)	
Train Epoch-2   Iter-425/706	loss 0.0396 (0.2315)	accu 1.000 (0.921)	
Train Epoch-2   Iter-450/706	loss 0.0656 (0.2298)	accu 1.000 (0.921)	
Train Epoch-2   Iter-475/706	loss 0.6818 (0.2306)	accu 0.750 (0.920)	
Train Epoch-2   Iter-500/706	loss 0.1482 (0.2281)	accu 0.875 (0.920)	
Train Epoch-2   Iter-525/706	loss 0.0894 (0.2228)	accu 1.000 (0.921)	
Train Epoch-2   Iter-550/706	loss 0.1708 (0.2225)	accu 0.875 (0.922)	
Train Epoch-2   Iter-575/706	loss 0.8327 (0.2221)	accu 0.750 (0.922)	
Train Epoch-2   Iter-600/706	loss 0.0420 (0.2233)	accu 1.000 (0.922)	
Train Epoch-2   Iter-625/706	loss 0.0379 (0.2236)	accu 1.000 (0.923)	
Train Epoch-2   Iter-650/706	loss 0.0613 (0.2240)	accu 1.000 (0.923)	
Train Epoch-2   Iter-675/706	loss 0.2785 (0.2237)	accu 0.875 (0.923)	
Train Epoch-2   Iter-700/706	loss 0.4373 (0.2248)	accu 0.875 (0.922)	
Eval Epoch-2   Iter-0  /52 	loss 0.7953 (0.7953)	accu 0.750 (0.750)	
Eval Epoch-2   Iter-25 /52 	loss 0.1762 (1.2540)	accu 0.875 (0.490)	
Eval Epoch-2   Iter-50 /52 	loss 1.0509 (0.9451)	accu 0.500 (0.625)	
Epoch-2   Train: loss 0.2238	accu 0.9228	Eval: loss 0.9371	accu 0.6298
Train Epoch-3   Iter-0  /706	loss 0.2774 (0.2774)	accu 0.875 (0.875)	
Train Epoch-3   Iter-25 /706	loss 0.6736 (0.1816)	accu 0.750 (0.952)	
Train Epoch-3   Iter-50 /706	loss 0.0976 (0.1923)	accu 1.000 (0.941)	
Train Epoch-3   Iter-75 /706	loss 0.4492 (0.1897)	accu 0.875 (0.944)	
Train Epoch-3   Iter-100/706	loss 0.2244 (0.1917)	accu 0.875 (0.937)	
Train Epoch-3   Iter-125/706	loss 0.0260 (0.1931)	accu 1.000 (0.938)	
Train Epoch-3   Iter-150/706	loss 0.6975 (0.1914)	accu 0.750 (0.935)	
Train Epoch-3   Iter-175/706	loss 0.0831 (0.1936)	accu 1.000 (0.934)	
Train Epoch-3   Iter-200/706	loss 0.0330 (0.1973)	accu 1.000 (0.932)	
Train Epoch-3   Iter-225/706	loss 0.8472 (0.1990)	accu 0.750 (0.931)	
Train Epoch-3   Iter-250/706	loss 0.7535 (0.2016)	accu 0.750 (0.931)	
Train Epoch-3   Iter-275/706	loss 0.1235 (0.2040)	accu 1.000 (0.930)	
Train Epoch-3   Iter-300/706	loss 0.6617 (0.2186)	accu 0.750 (0.923)	
Train Epoch-3   Iter-325/706	loss 0.2411 (0.2165)	accu 0.875 (0.924)	
Train Epoch-3   Iter-350/706	loss 0.0294 (0.2120)	accu 1.000 (0.925)	
Train Epoch-3   Iter-375/706	loss 0.0431 (0.2097)	accu 1.000 (0.927)	
Train Epoch-3   Iter-400/706	loss 0.0291 (0.2062)	accu 1.000 (0.928)	
Train Epoch-3   Iter-425/706	loss 0.0256 (0.2051)	accu 1.000 (0.929)	
Train Epoch-3   Iter-450/706	loss 0.0422 (0.2039)	accu 1.000 (0.930)	
Train Epoch-3   Iter-475/706	loss 0.1180 (0.2074)	accu 1.000 (0.928)	
Train Epoch-3   Iter-500/706	loss 0.0577 (0.2123)	accu 1.000 (0.927)	
Train Epoch-3   Iter-525/706	loss 0.0760 (0.2136)	accu 1.000 (0.926)	
Train Epoch-3   Iter-550/706	loss 0.1339 (0.2112)	accu 0.875 (0.926)	
Train Epoch-3   Iter-575/706	loss 0.5811 (0.2107)	accu 0.875 (0.926)	
Train Epoch-3   Iter-600/706	loss 0.0228 (0.2114)	accu 1.000 (0.925)	
Train Epoch-3   Iter-625/706	loss 0.0586 (0.2104)	accu 1.000 (0.925)	
Train Epoch-3   Iter-650/706	loss 0.0540 (0.2091)	accu 1.000 (0.926)	
Train Epoch-3   Iter-675/706	loss 0.0256 (0.2082)	accu 1.000 (0.926)	
Train Epoch-3   Iter-700/706	loss 0.0813 (0.2070)	accu 1.000 (0.926)	
Eval Epoch-3   Iter-0  /52 	loss 1.4860 (1.4860)	accu 0.625 (0.625)	
Eval Epoch-3   Iter-25 /52 	loss 0.4581 (1.3637)	accu 0.750 (0.577)	
Eval Epoch-3   Iter-50 /52 	loss 2.2634 (1.1131)	accu 0.500 (0.659)	
Epoch-3   Train: loss 0.2076	accu 0.9255	Eval: loss 1.1108	accu 0.6587
Train Epoch-4   Iter-0  /706	loss 0.0085 (0.0085)	accu 1.000 (1.000)	
Train Epoch-4   Iter-25 /706	loss 0.0466 (0.1820)	accu 1.000 (0.918)	
Train Epoch-4   Iter-50 /706	loss 0.0102 (0.1554)	accu 1.000 (0.939)	
Train Epoch-4   Iter-75 /706	loss 0.6572 (0.1584)	accu 0.875 (0.941)	
Train Epoch-4   Iter-100/706	loss 0.2446 (0.1756)	accu 0.750 (0.933)	
Train Epoch-4   Iter-125/706	loss 0.1114 (0.1803)	accu 1.000 (0.934)	
Train Epoch-4   Iter-150/706	loss 0.4323 (0.1801)	accu 0.875 (0.935)	
Train Epoch-4   Iter-175/706	loss 0.3889 (0.1857)	accu 0.875 (0.932)	
Train Epoch-4   Iter-200/706	loss 0.1234 (0.1819)	accu 0.875 (0.933)	
Train Epoch-4   Iter-225/706	loss 0.0182 (0.1780)	accu 1.000 (0.935)	
Train Epoch-4   Iter-250/706	loss 0.3585 (0.1791)	accu 0.875 (0.936)	
Train Epoch-4   Iter-275/706	loss 0.0238 (0.1775)	accu 1.000 (0.936)	
Train Epoch-4   Iter-300/706	loss 0.2072 (0.1892)	accu 0.875 (0.930)	
Train Epoch-4   Iter-325/706	loss 0.1018 (0.1895)	accu 1.000 (0.929)	
Train Epoch-4   Iter-350/706	loss 0.0455 (0.1859)	accu 1.000 (0.930)	
Train Epoch-4   Iter-375/706	loss 0.9901 (0.1834)	accu 0.750 (0.933)	
Train Epoch-4   Iter-400/706	loss 0.0683 (0.1878)	accu 1.000 (0.931)	
Train Epoch-4   Iter-425/706	loss 0.3943 (0.1891)	accu 0.875 (0.931)	
Train Epoch-4   Iter-450/706	loss 0.2079 (0.1897)	accu 0.875 (0.931)	
Train Epoch-4   Iter-475/706	loss 0.1426 (0.1885)	accu 1.000 (0.933)	
Train Epoch-4   Iter-500/706	loss 0.0652 (0.1902)	accu 1.000 (0.931)	
Train Epoch-4   Iter-525/706	loss 0.0337 (0.1904)	accu 1.000 (0.932)	
Train Epoch-4   Iter-550/706	loss 0.0527 (0.1873)	accu 1.000 (0.933)	
Train Epoch-4   Iter-575/706	loss 0.1683 (0.1839)	accu 0.875 (0.933)	
Train Epoch-4   Iter-600/706	loss 0.0478 (0.1833)	accu 1.000 (0.933)	
Train Epoch-4   Iter-625/706	loss 0.0439 (0.1814)	accu 1.000 (0.933)	
Train Epoch-4   Iter-650/706	loss 0.0241 (0.1810)	accu 1.000 (0.934)	
Train Epoch-4   Iter-675/706	loss 0.1049 (0.1795)	accu 1.000 (0.935)	
Train Epoch-4   Iter-700/706	loss 0.0040 (0.1765)	accu 1.000 (0.936)	
Eval Epoch-4   Iter-0  /52 	loss 1.9717 (1.9717)	accu 0.625 (0.625)	
Eval Epoch-4   Iter-25 /52 	loss 0.7538 (2.0734)	accu 0.750 (0.490)	
Eval Epoch-4   Iter-50 /52 	loss 0.7478 (1.5645)	accu 0.875 (0.642)	
Epoch-4   Train: loss 0.1758	accu 0.9363	Eval: loss 1.5360	accu 0.6490
Train Epoch-5   Iter-0  /706	loss 0.0039 (0.0039)	accu 1.000 (1.000)	
Train Epoch-5   Iter-25 /706	loss 0.0831 (0.1814)	accu 1.000 (0.957)	
Train Epoch-5   Iter-50 /706	loss 0.1622 (0.1475)	accu 0.875 (0.956)	
Train Epoch-5   Iter-75 /706	loss 0.0181 (0.1653)	accu 1.000 (0.947)	
Train Epoch-5   Iter-100/706	loss 0.3257 (0.1806)	accu 0.875 (0.946)	
Train Epoch-5   Iter-125/706	loss 0.1053 (0.1713)	accu 0.875 (0.948)	
Train Epoch-5   Iter-150/706	loss 0.1955 (0.1727)	accu 0.875 (0.949)	
Train Epoch-5   Iter-175/706	loss 0.0410 (0.1761)	accu 1.000 (0.947)	
Train Epoch-5   Iter-200/706	loss 0.0184 (0.1791)	accu 1.000 (0.944)	
Train Epoch-5   Iter-225/706	loss 0.0285 (0.1813)	accu 1.000 (0.944)	
Train Epoch-5   Iter-250/706	loss 0.1143 (0.1713)	accu 0.875 (0.947)	
Train Epoch-5   Iter-275/706	loss 0.4428 (0.1735)	accu 0.750 (0.946)	
Train Epoch-5   Iter-300/706	loss 0.1837 (0.1749)	accu 0.875 (0.944)	
Train Epoch-5   Iter-325/706	loss 0.0312 (0.1728)	accu 1.000 (0.945)	
Train Epoch-5   Iter-350/706	loss 0.0346 (0.1714)	accu 1.000 (0.944)	
Train Epoch-5   Iter-375/706	loss 0.2023 (0.1753)	accu 0.875 (0.941)	
Train Epoch-5   Iter-400/706	loss 0.0179 (0.1744)	accu 1.000 (0.940)	
Train Epoch-5   Iter-425/706	loss 0.3752 (0.1809)	accu 0.875 (0.938)	
Train Epoch-5   Iter-450/706	loss 0.0982 (0.1879)	accu 1.000 (0.933)	
Train Epoch-5   Iter-475/706	loss 0.5334 (0.1901)	accu 0.875 (0.933)	
Train Epoch-5   Iter-500/706	loss 0.1646 (0.1917)	accu 1.000 (0.931)	
Train Epoch-5   Iter-525/706	loss 0.1511 (0.1923)	accu 1.000 (0.931)	
Train Epoch-5   Iter-550/706	loss 0.3325 (0.1901)	accu 0.875 (0.932)	
Train Epoch-5   Iter-575/706	loss 0.0766 (0.1895)	accu 1.000 (0.932)	
Train Epoch-5   Iter-600/706	loss 0.3700 (0.1883)	accu 0.875 (0.933)	
Train Epoch-5   Iter-625/706	loss 0.1349 (0.1883)	accu 1.000 (0.933)	
Train Epoch-5   Iter-650/706	loss 0.0513 (0.1862)	accu 1.000 (0.934)	
Train Epoch-5   Iter-675/706	loss 0.0358 (0.1862)	accu 1.000 (0.934)	
Train Epoch-5   Iter-700/706	loss 0.0481 (0.1852)	accu 1.000 (0.935)	
Eval Epoch-5   Iter-0  /52 	loss 0.9865 (0.9865)	accu 0.750 (0.750)	
Eval Epoch-5   Iter-25 /52 	loss 0.5762 (1.3520)	accu 0.750 (0.486)	
Eval Epoch-5   Iter-50 /52 	loss 1.8041 (1.0400)	accu 0.500 (0.615)	
Epoch-5   Train: loss 0.1848	accu 0.9348	Eval: loss 1.0241	accu 0.6202
Train Epoch-6   Iter-0  /706	loss 0.0536 (0.0536)	accu 1.000 (1.000)	
Train Epoch-6   Iter-25 /706	loss 0.4451 (0.1683)	accu 0.875 (0.942)	
Train Epoch-6   Iter-50 /706	loss 0.0531 (0.1832)	accu 1.000 (0.944)	
Train Epoch-6   Iter-75 /706	loss 0.0568 (0.1834)	accu 1.000 (0.938)	
Train Epoch-6   Iter-100/706	loss 0.0268 (0.1736)	accu 1.000 (0.938)	
Train Epoch-6   Iter-125/706	loss 0.2906 (0.1822)	accu 0.875 (0.931)	
Train Epoch-6   Iter-150/706	loss 0.2224 (0.1806)	accu 0.875 (0.934)	
Train Epoch-6   Iter-175/706	loss 0.5466 (0.1719)	accu 0.750 (0.935)	
Train Epoch-6   Iter-200/706	loss 0.7271 (0.1714)	accu 0.875 (0.937)	
Train Epoch-6   Iter-225/706	loss 0.0091 (0.1661)	accu 1.000 (0.938)	
Train Epoch-6   Iter-250/706	loss 0.2147 (0.1701)	accu 1.000 (0.939)	
Train Epoch-6   Iter-275/706	loss 0.0132 (0.1632)	accu 1.000 (0.942)	
Train Epoch-6   Iter-300/706	loss 0.0721 (0.1659)	accu 1.000 (0.941)	
Train Epoch-6   Iter-325/706	loss 0.0557 (0.1686)	accu 1.000 (0.939)	
Train Epoch-6   Iter-350/706	loss 0.0224 (0.1663)	accu 1.000 (0.940)	
Train Epoch-6   Iter-375/706	loss 0.2664 (0.1672)	accu 0.875 (0.940)	
Train Epoch-6   Iter-400/706	loss 0.0509 (0.1650)	accu 1.000 (0.941)	
Train Epoch-6   Iter-425/706	loss 0.0079 (0.1678)	accu 1.000 (0.940)	
Train Epoch-6   Iter-450/706	loss 0.0205 (0.1654)	accu 1.000 (0.941)	
Train Epoch-6   Iter-475/706	loss 0.2354 (0.1676)	accu 1.000 (0.940)	
Train Epoch-6   Iter-500/706	loss 0.1305 (0.1684)	accu 0.875 (0.939)	
Train Epoch-6   Iter-525/706	loss 0.1156 (0.1760)	accu 0.875 (0.934)	
Train Epoch-6   Iter-550/706	loss 0.3313 (0.1750)	accu 0.875 (0.934)	
Train Epoch-6   Iter-575/706	loss 0.0581 (0.1737)	accu 1.000 (0.935)	
Train Epoch-6   Iter-600/706	loss 0.3636 (0.1731)	accu 0.875 (0.935)	
Train Epoch-6   Iter-625/706	loss 0.0098 (0.1721)	accu 1.000 (0.935)	
Train Epoch-6   Iter-650/706	loss 0.0037 (0.1715)	accu 1.000 (0.935)	
Train Epoch-6   Iter-675/706	loss 0.0654 (0.1719)	accu 1.000 (0.936)	
Train Epoch-6   Iter-700/706	loss 0.0387 (0.1700)	accu 1.000 (0.937)	
Eval Epoch-6   Iter-0  /52 	loss 1.1043 (1.1043)	accu 0.750 (0.750)	
Eval Epoch-6   Iter-25 /52 	loss 0.1488 (0.9011)	accu 1.000 (0.678)	
Eval Epoch-6   Iter-50 /52 	loss 1.5640 (0.8764)	accu 0.500 (0.691)	
Epoch-6   Train: loss 0.1708	accu 0.9368	Eval: loss 0.8611	accu 0.6971
Train Epoch-7   Iter-0  /706	loss 0.1571 (0.1571)	accu 0.875 (0.875)	
Train Epoch-7   Iter-25 /706	loss 0.3444 (0.2211)	accu 0.875 (0.913)	
Train Epoch-7   Iter-50 /706	loss 0.2137 (0.1671)	accu 0.875 (0.939)	
Train Epoch-7   Iter-75 /706	loss 0.0384 (0.1498)	accu 1.000 (0.947)	
Train Epoch-7   Iter-100/706	loss 0.0838 (0.1568)	accu 1.000 (0.941)	
Train Epoch-7   Iter-125/706	loss 0.0168 (0.1475)	accu 1.000 (0.943)	
Train Epoch-7   Iter-150/706	loss 0.0872 (0.1414)	accu 1.000 (0.946)	
Train Epoch-7   Iter-175/706	loss 0.5638 (0.1525)	accu 0.750 (0.940)	
Train Epoch-7   Iter-200/706	loss 0.0431 (0.1496)	accu 1.000 (0.942)	
Train Epoch-7   Iter-225/706	loss 0.1940 (0.1480)	accu 0.875 (0.943)	
Train Epoch-7   Iter-250/706	loss 0.0110 (0.1442)	accu 1.000 (0.945)	
Train Epoch-7   Iter-275/706	loss 0.0654 (0.1498)	accu 1.000 (0.945)	
Train Epoch-7   Iter-300/706	loss 0.2051 (0.1518)	accu 0.875 (0.944)	
Train Epoch-7   Iter-325/706	loss 0.3273 (0.1527)	accu 0.875 (0.944)	
Train Epoch-7   Iter-350/706	loss 0.0692 (0.1526)	accu 1.000 (0.944)	
Train Epoch-7   Iter-375/706	loss 0.3402 (0.1534)	accu 0.875 (0.944)	
Train Epoch-7   Iter-400/706	loss 0.0097 (0.1503)	accu 1.000 (0.945)	
Train Epoch-7   Iter-425/706	loss 0.0103 (0.1494)	accu 1.000 (0.945)	
Train Epoch-7   Iter-450/706	loss 0.1264 (0.1481)	accu 1.000 (0.945)	
Train Epoch-7   Iter-475/706	loss 0.0324 (0.1478)	accu 1.000 (0.946)	
Train Epoch-7   Iter-500/706	loss 0.1563 (0.1490)	accu 1.000 (0.944)	
Train Epoch-7   Iter-525/706	loss 0.0078 (0.1463)	accu 1.000 (0.946)	
Train Epoch-7   Iter-550/706	loss 0.8243 (0.1459)	accu 0.625 (0.946)	
Train Epoch-7   Iter-575/706	loss 0.1646 (0.1480)	accu 0.875 (0.945)	
Train Epoch-7   Iter-600/706	loss 0.1360 (0.1463)	accu 0.875 (0.945)	
Train Epoch-7   Iter-625/706	loss 0.2555 (0.1474)	accu 0.875 (0.945)	
Train Epoch-7   Iter-650/706	loss 0.0139 (0.1474)	accu 1.000 (0.945)	
Train Epoch-7   Iter-675/706	loss 0.0192 (0.1461)	accu 1.000 (0.946)	
