Namespace(add_comment=True, add_description=True, add_other_comments=False, add_title=False, add_transcription=False, add_video=False, batch_size=8, clip_embeedings_path='data/CLIP_embeddings', debug=False, desc_keyphrase_extract=True, desc_token_count=512, freeze_lf_layers=23, gpu='3', lr=0.0003, max_epochs=30, max_len=512, metadata_path='data/extra_data_trans.csv', model='bert-large-cased', multitask=False, num_workers=0, other_comments_path='data/extra_data_other_comments.csv', other_comments_token_count=300, pad_metadata=True, remove_none=False, test_question_file='data/with_aug_ttv/test.csv', title_token_count=50, train_question_file='data/with_aug_ttv/train.csv', transcript_keyphrase_extract=False, transcript_token_count=300, validation_question_file='data/with_aug_ttv/eval.csv', video_path='data/videos/', work_dir='model_comment/')
wandb: Currently logged in as: shrey2809 (is_project). Use `wandb login --relogin` to force relogin
wandb: Tracking run with wandb version 0.15.4
wandb: Run data is saved locally in /scratch/AzureNfsServer_INPUT1/vc_data/users/gmanish/multiModalHate/IS-Hate-Speech/wandb/run-20230612_181636-bevjw755
wandb: Run `wandb offline` to turn off syncing.
wandb: Syncing run ruby-firefly-262
wandb: ⭐️ View project at https://wandb.ai/is_project/vision_models
wandb: 🚀 View run at https://wandb.ai/is_project/vision_models/runs/bevjw755
number of available devices: 1
obtained dataloaders
Some weights of the model checkpoint at bert-large-cased were not used when initializing BertModel: ['cls.predictions.transform.dense.weight', 'cls.predictions.bias', 'cls.seq_relationship.weight', 'cls.seq_relationship.bias', 'cls.predictions.transform.dense.bias', 'cls.predictions.decoder.weight', 'cls.predictions.transform.LayerNorm.weight', 'cls.predictions.transform.LayerNorm.bias']
- This IS expected if you are initializing BertModel from the checkpoint of a model trained on another task or with another architecture (e.g. initializing a BertForSequenceClassification model from a BertForPreTraining model).
- This IS NOT expected if you are initializing BertModel from the checkpoint of a model that you expect to be exactly identical (initializing a BertForSequenceClassification model from a BertForSequenceClassification model).
loaded models
Train Epoch-0   Iter-0  /706	loss 0.7999 (0.7999)	accu 0.250 (0.250)	
Train Epoch-0   Iter-550/706	loss 0.5765 (0.5276)	accu 0.750 (0.721)	
Train Epoch-0   Iter-575/706	loss 0.8345 (0.5236)	accu 0.625 (0.723)	
Train Epoch-0   Iter-600/706	loss 0.1959 (0.5165)	accu 0.875 (0.729)	
Train Epoch-0   Iter-625/706	loss 0.1034 (0.5107)	accu 1.000 (0.734)	
Train Epoch-0   Iter-650/706	loss 0.3614 (0.5025)	accu 0.750 (0.739)	
Train Epoch-0   Iter-675/706	loss 0.0229 (0.4924)	accu 1.000 (0.745)	
Train Epoch-0   Iter-700/706	loss 0.5004 (0.4847)	accu 0.750 (0.750)	
Eval Epoch-0   Iter-0  /52 	loss 0.8549 (0.8549)	accu 0.750 (0.750)	
Eval Epoch-0   Iter-25 /52 	loss 0.3412 (0.7059)	accu 0.875 (0.649)	
Eval Epoch-0   Iter-50 /52 	loss 1.2940 (0.6846)	accu 0.625 (0.681)	
Epoch-0   Train: loss 0.4845	accu 0.7505	Eval: loss 0.6846	accu 0.6779
Train Epoch-1   Iter-0  /706	loss 0.2298 (0.2298)	accu 1.000 (1.000)	
Train Epoch-1   Iter-25 /706	loss 0.1303 (0.2532)	accu 0.875 (0.885)	
Train Epoch-1   Iter-50 /706	loss 0.2152 (0.2970)	accu 1.000 (0.870)	
Train Epoch-1   Iter-75 /706	loss 0.7570 (0.2805)	accu 0.750 (0.875)	
Train Epoch-1   Iter-100/706	loss 0.5055 (0.2831)	accu 0.750 (0.884)	
Train Epoch-1   Iter-125/706	loss 0.7284 (0.2980)	accu 0.750 (0.880)	
Train Epoch-1   Iter-150/706	loss 0.6724 (0.2915)	accu 0.500 (0.880)	
Train Epoch-1   Iter-175/706	loss 0.0553 (0.2869)	accu 1.000 (0.885)	
Train Epoch-1   Iter-200/706	loss 0.6957 (0.2835)	accu 0.875 (0.886)	
Train Epoch-1   Iter-225/706	loss 0.2373 (0.2798)	accu 0.875 (0.887)	
Train Epoch-1   Iter-250/706	loss 0.5040 (0.2786)	accu 0.625 (0.886)	
Train Epoch-1   Iter-275/706	loss 0.2138 (0.2747)	accu 0.875 (0.885)	
Train Epoch-1   Iter-300/706	loss 0.1892 (0.2733)	accu 1.000 (0.886)	
Train Epoch-1   Iter-325/706	loss 0.2983 (0.2714)	accu 0.875 (0.888)	
Train Epoch-1   Iter-350/706	loss 0.4923 (0.2742)	accu 0.875 (0.888)	
Train Epoch-1   Iter-375/706	loss 0.2055 (0.2746)	accu 1.000 (0.887)	
Train Epoch-1   Iter-400/706	loss 0.0319 (0.2726)	accu 1.000 (0.886)	
Train Epoch-1   Iter-425/706	loss 0.5025 (0.2748)	accu 0.625 (0.885)	
Train Epoch-1   Iter-450/706	loss 0.0432 (0.2739)	accu 1.000 (0.886)	
Train Epoch-1   Iter-475/706	loss 0.1175 (0.2748)	accu 1.000 (0.886)	
Train Epoch-1   Iter-500/706	loss 0.1350 (0.2737)	accu 0.875 (0.886)	
Train Epoch-1   Iter-525/706	loss 0.3197 (0.2702)	accu 0.750 (0.887)	
Train Epoch-1   Iter-550/706	loss 0.8856 (0.2665)	accu 0.625 (0.889)	
Train Epoch-1   Iter-575/706	loss 0.0347 (0.2646)	accu 1.000 (0.889)	
Train Epoch-1   Iter-600/706	loss 0.0093 (0.2628)	accu 1.000 (0.889)	
Train Epoch-1   Iter-625/706	loss 0.0397 (0.2610)	accu 1.000 (0.891)	
Train Epoch-1   Iter-650/706	loss 0.3213 (0.2603)	accu 0.875 (0.892)	
Train Epoch-1   Iter-675/706	loss 0.0253 (0.2585)	accu 1.000 (0.893)	
Train Epoch-1   Iter-700/706	loss 0.0337 (0.2551)	accu 1.000 (0.895)	
Eval Epoch-1   Iter-0  /52 	loss 0.5420 (0.5420)	accu 0.750 (0.750)	
Eval Epoch-1   Iter-25 /52 	loss 0.0123 (0.2292)	accu 1.000 (0.923)	
Eval Epoch-1   Iter-50 /52 	loss 1.7273 (0.8355)	accu 0.375 (0.713)	
Epoch-1   Train: loss 0.2552	accu 0.8948	Eval: loss 0.8603	accu 0.7067
Train Epoch-2   Iter-0  /706	loss 0.6196 (0.6196)	accu 0.750 (0.750)	
Train Epoch-2   Iter-25 /706	loss 0.8721 (0.2552)	accu 0.750 (0.923)	
Train Epoch-2   Iter-50 /706	loss 0.1101 (0.2112)	accu 1.000 (0.931)	
Train Epoch-2   Iter-75 /706	loss 0.2746 (0.1968)	accu 0.875 (0.931)	
Train Epoch-2   Iter-100/706	loss 0.0913 (0.1991)	accu 1.000 (0.927)	
Train Epoch-2   Iter-125/706	loss 0.0923 (0.1936)	accu 1.000 (0.930)	
Train Epoch-2   Iter-150/706	loss 0.0110 (0.1851)	accu 1.000 (0.932)	
Train Epoch-2   Iter-175/706	loss 0.4264 (0.1840)	accu 0.750 (0.930)	
Train Epoch-2   Iter-200/706	loss 0.0142 (0.1864)	accu 1.000 (0.930)	
Train Epoch-2   Iter-225/706	loss 0.4384 (0.1883)	accu 0.875 (0.929)	
Train Epoch-2   Iter-250/706	loss 0.0673 (0.1891)	accu 1.000 (0.929)	
Train Epoch-2   Iter-275/706	loss 0.3940 (0.1935)	accu 0.875 (0.929)	
Train Epoch-2   Iter-300/706	loss 0.0488 (0.1911)	accu 1.000 (0.930)	
Train Epoch-2   Iter-325/706	loss 0.6419 (0.1923)	accu 0.875 (0.931)	
Train Epoch-2   Iter-350/706	loss 0.4747 (0.1956)	accu 0.750 (0.930)	
Train Epoch-2   Iter-375/706	loss 0.1843 (0.1992)	accu 0.875 (0.928)	
Train Epoch-2   Iter-400/706	loss 0.0408 (0.1996)	accu 1.000 (0.928)	
Train Epoch-2   Iter-425/706	loss 0.0201 (0.1956)	accu 1.000 (0.930)	
Train Epoch-2   Iter-450/706	loss 0.3894 (0.1949)	accu 0.750 (0.930)	
Train Epoch-2   Iter-475/706	loss 0.1647 (0.1984)	accu 0.875 (0.929)	
Train Epoch-2   Iter-500/706	loss 0.0411 (0.1959)	accu 1.000 (0.931)	
Train Epoch-2   Iter-525/706	loss 0.1366 (0.1968)	accu 0.875 (0.930)	
Train Epoch-2   Iter-550/706	loss 0.7194 (0.2113)	accu 0.625 (0.927)	
Train Epoch-2   Iter-575/706	loss 0.0301 (0.2135)	accu 1.000 (0.926)	
Train Epoch-2   Iter-600/706	loss 0.0794 (0.2157)	accu 1.000 (0.925)	
Train Epoch-2   Iter-625/706	loss 0.6635 (0.2166)	accu 0.750 (0.925)	
Train Epoch-2   Iter-650/706	loss 0.1342 (0.2205)	accu 1.000 (0.923)	
Train Epoch-2   Iter-675/706	loss 0.1736 (0.2192)	accu 0.875 (0.923)	
Train Epoch-2   Iter-700/706	loss 0.0204 (0.2196)	accu 1.000 (0.924)	
Eval Epoch-2   Iter-0  /52 	loss 0.0704 (0.0704)	accu 1.000 (1.000)	
Eval Epoch-2   Iter-25 /52 	loss 0.0306 (0.4350)	accu 1.000 (0.841)	
Eval Epoch-2   Iter-50 /52 	loss 1.6012 (0.6115)	accu 0.625 (0.804)	
Epoch-2   Train: loss 0.2197	accu 0.9235	Eval: loss 0.6373	accu 0.7981
Train Epoch-3   Iter-0  /706	loss 0.0398 (0.0398)	accu 1.000 (1.000)	
Train Epoch-3   Iter-25 /706	loss 0.0312 (0.1776)	accu 1.000 (0.933)	
Train Epoch-3   Iter-50 /706	loss 0.0312 (0.1687)	accu 1.000 (0.934)	
Train Epoch-3   Iter-75 /706	loss 0.5129 (0.1654)	accu 0.875 (0.939)	
Train Epoch-3   Iter-100/706	loss 0.2546 (0.1677)	accu 0.875 (0.936)	
Train Epoch-3   Iter-125/706	loss 0.2782 (0.1866)	accu 0.875 (0.926)	
Train Epoch-3   Iter-150/706	loss 0.0667 (0.1827)	accu 1.000 (0.929)	
Train Epoch-3   Iter-175/706	loss 0.4649 (0.1891)	accu 0.750 (0.925)	
Train Epoch-3   Iter-200/706	loss 0.3968 (0.1955)	accu 0.875 (0.922)	
Train Epoch-3   Iter-225/706	loss 0.2506 (0.1915)	accu 0.875 (0.923)	
Train Epoch-3   Iter-250/706	loss 0.1001 (0.1846)	accu 0.875 (0.925)	
Train Epoch-3   Iter-275/706	loss 0.2689 (0.1895)	accu 0.875 (0.925)	
Train Epoch-3   Iter-300/706	loss 0.0538 (0.1869)	accu 1.000 (0.927)	
Train Epoch-3   Iter-325/706	loss 0.0790 (0.1840)	accu 1.000 (0.929)	
Train Epoch-3   Iter-350/706	loss 0.1024 (0.1799)	accu 1.000 (0.931)	
Train Epoch-3   Iter-375/706	loss 0.0200 (0.1825)	accu 1.000 (0.932)	
Train Epoch-3   Iter-400/706	loss 0.6761 (0.1852)	accu 0.750 (0.930)	
Train Epoch-3   Iter-425/706	loss 0.1961 (0.1824)	accu 0.875 (0.932)	
Train Epoch-3   Iter-450/706	loss 0.2978 (0.1809)	accu 0.750 (0.933)	
Train Epoch-3   Iter-475/706	loss 0.1124 (0.1836)	accu 1.000 (0.933)	
Train Epoch-3   Iter-500/706	loss 0.5222 (0.1849)	accu 0.875 (0.933)	
Train Epoch-3   Iter-525/706	loss 0.0337 (0.1863)	accu 1.000 (0.933)	
Train Epoch-3   Iter-550/706	loss 0.0570 (0.1874)	accu 1.000 (0.933)	
Train Epoch-3   Iter-575/706	loss 0.4319 (0.1889)	accu 0.875 (0.932)	
Train Epoch-3   Iter-600/706	loss 0.0177 (0.1880)	accu 1.000 (0.932)	
Train Epoch-3   Iter-625/706	loss 0.2999 (0.1902)	accu 0.875 (0.931)	
Train Epoch-3   Iter-650/706	loss 0.1902 (0.1910)	accu 0.875 (0.931)	
Train Epoch-3   Iter-675/706	loss 0.0534 (0.1900)	accu 1.000 (0.931)	
Train Epoch-3   Iter-700/706	loss 0.1880 (0.1897)	accu 0.875 (0.931)	
Eval Epoch-3   Iter-0  /52 	loss 0.9172 (0.9172)	accu 0.750 (0.750)	
Eval Epoch-3   Iter-25 /52 	loss 0.3502 (0.6994)	accu 0.875 (0.736)	
Eval Epoch-3   Iter-50 /52 	loss 0.6889 (0.7317)	accu 0.875 (0.725)	
Epoch-3   Train: loss 0.1889	accu 0.9311	Eval: loss 0.7363	accu 0.7212
Train Epoch-4   Iter-0  /706	loss 0.0469 (0.0469)	accu 1.000 (1.000)	
Train Epoch-4   Iter-25 /706	loss 0.6269 (0.1753)	accu 0.875 (0.957)	
Train Epoch-4   Iter-50 /706	loss 0.4345 (0.1360)	accu 0.875 (0.961)	
Train Epoch-4   Iter-75 /706	loss 0.0324 (0.1583)	accu 1.000 (0.954)	
Train Epoch-4   Iter-100/706	loss 0.0216 (0.1646)	accu 1.000 (0.948)	
Train Epoch-4   Iter-125/706	loss 0.2138 (0.1632)	accu 0.875 (0.946)	
Train Epoch-4   Iter-150/706	loss 0.4184 (0.1704)	accu 0.875 (0.943)	
Train Epoch-4   Iter-175/706	loss 0.0338 (0.1742)	accu 1.000 (0.942)	
Train Epoch-4   Iter-200/706	loss 0.0375 (0.1690)	accu 1.000 (0.943)	
Train Epoch-4   Iter-225/706	loss 0.3521 (0.1687)	accu 0.875 (0.944)	
Train Epoch-4   Iter-250/706	loss 0.0151 (0.1615)	accu 1.000 (0.946)	
Train Epoch-4   Iter-275/706	loss 0.1064 (0.1588)	accu 1.000 (0.945)	
Train Epoch-4   Iter-300/706	loss 0.2168 (0.1628)	accu 0.875 (0.944)	
Train Epoch-4   Iter-325/706	loss 0.3777 (0.1644)	accu 0.875 (0.941)	
Train Epoch-4   Iter-350/706	loss 0.0105 (0.1596)	accu 1.000 (0.942)	
Train Epoch-4   Iter-375/706	loss 0.3750 (0.1567)	accu 0.875 (0.943)	
Train Epoch-4   Iter-400/706	loss 0.0684 (0.1579)	accu 1.000 (0.943)	
Train Epoch-4   Iter-425/706	loss 0.7475 (0.1643)	accu 0.500 (0.941)	
Train Epoch-4   Iter-450/706	loss 0.3529 (0.1660)	accu 0.875 (0.941)	
Train Epoch-4   Iter-475/706	loss 0.1218 (0.1687)	accu 1.000 (0.941)	
Train Epoch-4   Iter-500/706	loss 0.3064 (0.1681)	accu 0.875 (0.941)	
Train Epoch-4   Iter-525/706	loss 0.0304 (0.1687)	accu 1.000 (0.941)	
Train Epoch-4   Iter-550/706	loss 0.4492 (0.1677)	accu 0.875 (0.942)	
Train Epoch-4   Iter-575/706	loss 0.0470 (0.1651)	accu 1.000 (0.943)	
Train Epoch-4   Iter-600/706	loss 0.1431 (0.1644)	accu 0.875 (0.943)	
Train Epoch-4   Iter-625/706	loss 0.0464 (0.1652)	accu 1.000 (0.942)	
Train Epoch-4   Iter-650/706	loss 0.0190 (0.1664)	accu 1.000 (0.941)	
Train Epoch-4   Iter-675/706	loss 0.8818 (0.1663)	accu 0.750 (0.941)	
Train Epoch-4   Iter-700/706	loss 0.0502 (0.1663)	accu 1.000 (0.941)	
Eval Epoch-4   Iter-0  /52 	loss 0.8356 (0.8356)	accu 0.750 (0.750)	
Eval Epoch-4   Iter-25 /52 	loss 0.3985 (1.1924)	accu 0.875 (0.596)	
Eval Epoch-4   Iter-50 /52 	loss 1.7273 (1.0250)	accu 0.625 (0.672)	
Epoch-4   Train: loss 0.1664	accu 0.9410	Eval: loss 1.0216	accu 0.6707
Train Epoch-5   Iter-0  /706	loss 0.3203 (0.3203)	accu 0.875 (0.875)	
Train Epoch-5   Iter-25 /706	loss 0.0288 (0.2023)	accu 1.000 (0.923)	
Train Epoch-5   Iter-50 /706	loss 0.0081 (0.1763)	accu 1.000 (0.941)	
Train Epoch-5   Iter-75 /706	loss 0.0915 (0.1768)	accu 1.000 (0.939)	
Train Epoch-5   Iter-100/706	loss 0.4848 (0.1973)	accu 0.875 (0.927)	
Train Epoch-5   Iter-125/706	loss 0.3435 (0.1940)	accu 0.875 (0.924)	
Train Epoch-5   Iter-150/706	loss 0.0094 (0.1900)	accu 1.000 (0.925)	
Train Epoch-5   Iter-175/706	loss 0.0569 (0.1768)	accu 1.000 (0.931)	
Train Epoch-5   Iter-200/706	loss 0.0444 (0.1689)	accu 1.000 (0.936)	
Train Epoch-5   Iter-225/706	loss 0.0691 (0.1671)	accu 1.000 (0.937)	
Train Epoch-5   Iter-250/706	loss 0.0587 (0.1625)	accu 1.000 (0.940)	
Train Epoch-5   Iter-275/706	loss 0.0051 (0.1519)	accu 1.000 (0.944)	
Train Epoch-5   Iter-300/706	loss 0.0190 (0.1473)	accu 1.000 (0.946)	
Train Epoch-5   Iter-325/706	loss 0.2701 (0.1496)	accu 0.875 (0.946)	
Train Epoch-5   Iter-350/706	loss 0.6861 (0.1559)	accu 0.625 (0.941)	
Train Epoch-5   Iter-375/706	loss 0.2166 (0.1600)	accu 0.875 (0.940)	
Train Epoch-5   Iter-400/706	loss 0.0014 (0.1562)	accu 1.000 (0.942)	
Train Epoch-5   Iter-425/706	loss 0.1024 (0.1555)	accu 1.000 (0.943)	
Train Epoch-5   Iter-450/706	loss 0.3344 (0.1557)	accu 0.875 (0.942)	
Train Epoch-5   Iter-475/706	loss 0.0189 (0.1535)	accu 1.000 (0.944)	
Train Epoch-5   Iter-500/706	loss 0.0811 (0.1551)	accu 1.000 (0.945)	
Train Epoch-5   Iter-525/706	loss 0.0288 (0.1534)	accu 1.000 (0.946)	
Train Epoch-5   Iter-550/706	loss 0.2562 (0.1539)	accu 0.875 (0.946)	
Train Epoch-5   Iter-575/706	loss 0.0995 (0.1578)	accu 1.000 (0.945)	
Train Epoch-5   Iter-600/706	loss 0.0877 (0.1585)	accu 1.000 (0.944)	
Train Epoch-5   Iter-625/706	loss 0.0078 (0.1558)	accu 1.000 (0.946)	
Train Epoch-5   Iter-650/706	loss 0.0574 (0.1555)	accu 1.000 (0.946)	
Train Epoch-5   Iter-675/706	loss 0.4745 (0.1559)	accu 0.875 (0.946)	
Train Epoch-5   Iter-700/706	loss 0.0129 (0.1558)	accu 1.000 (0.945)	
Eval Epoch-5   Iter-0  /52 	loss 0.5119 (0.5119)	accu 0.750 (0.750)	
Eval Epoch-5   Iter-25 /52 	loss 0.0441 (0.3916)	accu 1.000 (0.870)	
Eval Epoch-5   Iter-50 /52 	loss 0.3805 (0.5781)	accu 0.875 (0.799)	
Epoch-5   Train: loss 0.1552	accu 0.9458	Eval: loss 0.5943	accu 0.7933
Train Epoch-6   Iter-0  /706	loss 0.0124 (0.0124)	accu 1.000 (1.000)	
Train Epoch-6   Iter-25 /706	loss 0.3339 (0.0680)	accu 0.875 (0.971)	
Train Epoch-6   Iter-50 /706	loss 0.0204 (0.1329)	accu 1.000 (0.951)	
Train Epoch-6   Iter-75 /706	loss 0.0223 (0.1183)	accu 1.000 (0.961)	
Train Epoch-6   Iter-100/706	loss 0.1800 (0.1159)	accu 0.875 (0.959)	
Train Epoch-6   Iter-125/706	loss 0.0258 (0.1168)	accu 1.000 (0.959)	
Train Epoch-6   Iter-150/706	loss 0.1734 (0.1182)	accu 0.875 (0.959)	
Train Epoch-6   Iter-175/706	loss 0.0083 (0.1186)	accu 1.000 (0.958)	
Train Epoch-6   Iter-200/706	loss 0.0111 (0.1168)	accu 1.000 (0.957)	
Train Epoch-6   Iter-225/706	loss 0.0153 (0.1211)	accu 1.000 (0.956)	
Train Epoch-6   Iter-250/706	loss 0.0227 (0.1332)	accu 1.000 (0.953)	
Train Epoch-6   Iter-275/706	loss 0.0035 (0.1320)	accu 1.000 (0.953)	
Train Epoch-6   Iter-300/706	loss 0.3108 (0.1328)	accu 0.750 (0.952)	
Train Epoch-6   Iter-325/706	loss 0.1111 (0.1304)	accu 0.875 (0.953)	
Train Epoch-6   Iter-350/706	loss 0.0753 (0.1374)	accu 1.000 (0.951)	
Train Epoch-6   Iter-375/706	loss 0.0637 (0.1349)	accu 1.000 (0.951)	
Train Epoch-6   Iter-400/706	loss 0.0089 (0.1371)	accu 1.000 (0.950)	
Train Epoch-6   Iter-425/706	loss 0.0148 (0.1363)	accu 1.000 (0.950)	
Train Epoch-6   Iter-450/706	loss 0.1892 (0.1367)	accu 0.875 (0.950)	
Train Epoch-6   Iter-475/706	loss 0.0916 (0.1383)	accu 1.000 (0.950)	
Train Epoch-6   Iter-500/706	loss 0.2901 (0.1376)	accu 0.875 (0.949)	
Train Epoch-6   Iter-525/706	loss 0.0069 (0.1388)	accu 1.000 (0.950)	
Train Epoch-6   Iter-550/706	loss 0.1636 (0.1428)	accu 1.000 (0.948)	
Train Epoch-6   Iter-575/706	loss 0.0823 (0.1452)	accu 1.000 (0.947)	
Train Epoch-6   Iter-600/706	loss 0.0524 (0.1443)	accu 1.000 (0.947)	
Train Epoch-6   Iter-625/706	loss 0.5022 (0.1447)	accu 0.875 (0.947)	
Train Epoch-6   Iter-650/706	loss 0.4776 (0.1430)	accu 0.875 (0.948)	
Train Epoch-6   Iter-675/706	loss 0.1218 (0.1432)	accu 1.000 (0.948)	
Train Epoch-6   Iter-700/706	loss 0.0465 (0.1408)	accu 1.000 (0.949)	
Eval Epoch-6   Iter-0  /52 	loss 0.7996 (0.7996)	accu 0.750 (0.750)	
Eval Epoch-6   Iter-25 /52 	loss 0.5209 (0.9657)	accu 0.750 (0.688)	
Eval Epoch-6   Iter-50 /52 	loss 0.3357 (0.9646)	accu 0.875 (0.716)	
Epoch-6   Train: loss 0.1407	accu 0.9484	Eval: loss 0.9845	accu 0.7139
Train Epoch-7   Iter-0  /706	loss 0.1329 (0.1329)	accu 0.875 (0.875)	
Train Epoch-7   Iter-25 /706	loss 0.0135 (0.0802)	accu 1.000 (0.966)	
Train Epoch-7   Iter-50 /706	loss 0.3994 (0.0737)	accu 0.750 (0.973)	
Train Epoch-7   Iter-75 /706	loss 0.1293 (0.1015)	accu 1.000 (0.959)	
Train Epoch-7   Iter-100/706	loss 0.0191 (0.1030)	accu 1.000 (0.959)	
Train Epoch-7   Iter-125/706	loss 0.0040 (0.1045)	accu 1.000 (0.959)	
Train Epoch-7   Iter-150/706	loss 0.0178 (0.1083)	accu 1.000 (0.958)	
Train Epoch-7   Iter-175/706	loss 0.1957 (0.1143)	accu 0.875 (0.954)	
Train Epoch-7   Iter-200/706	loss 0.0560 (0.1245)	accu 1.000 (0.951)	
Train Epoch-7   Iter-225/706	loss 0.0041 (0.1203)	accu 1.000 (0.954)	
Train Epoch-7   Iter-250/706	loss 0.0144 (0.1175)	accu 1.000 (0.954)	
Train Epoch-7   Iter-275/706	loss 0.0119 (0.1184)	accu 1.000 (0.954)	
Train Epoch-7   Iter-300/706	loss 0.0726 (0.1145)	accu 1.000 (0.955)	
Train Epoch-7   Iter-325/706	loss 0.0048 (0.1117)	accu 1.000 (0.956)	
Train Epoch-7   Iter-350/706	loss 0.0019 (0.1092)	accu 1.000 (0.958)	
Train Epoch-7   Iter-375/706	loss 0.1487 (0.1127)	accu 0.875 (0.956)	
Train Epoch-7   Iter-400/706	loss 0.0402 (0.1124)	accu 1.000 (0.956)	
Train Epoch-7   Iter-425/706	loss 0.0061 (0.1117)	accu 1.000 (0.956)	
Train Epoch-7   Iter-450/706	loss 0.0231 (0.1137)	accu 1.000 (0.957)	
Train Epoch-7   Iter-475/706	loss 0.3456 (0.1141)	accu 0.875 (0.958)	
Train Epoch-7   Iter-500/706	loss 0.0405 (0.1130)	accu 1.000 (0.958)	
Train Epoch-7   Iter-525/706	loss 0.1430 (0.1139)	accu 0.875 (0.959)	
Train Epoch-7   Iter-550/706	loss 0.0250 (0.1159)	accu 1.000 (0.958)	
Train Epoch-7   Iter-575/706	loss 0.4223 (0.1191)	accu 0.875 (0.957)	
Train Epoch-7   Iter-600/706	loss 0.1773 (0.1217)	accu 0.875 (0.956)	
Train Epoch-7   Iter-625/706	loss 0.0406 (0.1219)	accu 1.000 (0.956)	
Train Epoch-7   Iter-650/706	loss 0.0177 (0.1251)	accu 1.000 (0.956)	
Train Epoch-7   Iter-675/706	loss 0.0114 (0.1247)	accu 1.000 (0.956)	
Train Epoch-7   Iter-700/706	loss 0.0417 (0.1249)	accu 1.000 (0.956)	
